timestamp,entity_id,volume,frequency
2026-09-04T15:06:50.555603,sensor/Current frequency,0.0,264.6784
2026-09-04T15:06:50.612568,sensor/Current frequency,0.0,313.6845
2026-09-04T15:06:50.659330,sensor/Current frequency,0.0,278.9752
2026-09-04T15:06:50.716620,sensor/Current frequency,0.0,712.6452
2026-09-04T15:06:50.764371,sensor/Current frequency,0.0,227.0941
2026-09-04T15:06:50.819624,sensor/Current frequency,0.0,365.8398
2026-09-04T15:06:50.882763,sensor/Current frequency,0.0,111.9303
2026-09-04T15:06:50.927219,sensor/Current frequency,0.0,283.5629
2026-09-04T15:06:50.984509,sensor/Current frequency,0.0,401.6046
2026-09-04T15:06:51.030382,sensor/Current frequency,0.0,137.018
2026-09-04T15:06:51.090608,sensor/Current frequency,0.0,369.1097
2026-09-04T15:06:51.137643,sensor/Current frequency,0.0,351.1984
2026-09-04T15:06:51.190011,sensor/Current frequency,0.0,227.0531
2026-09-04T15:06:51.243860,sensor/Current frequency,0.0,312.454
2026-09-04T15:06:51.295828,sensor/Current frequency,0.01331,3511.771
2026-09-04T15:06:51.356503,sensor/Current frequency,0.015244,3510.798
2026-09-04T15:06:51.402790,sensor/Current frequency,0.018365,3509.202
2026-09-04T15:06:51.464924,sensor/Current frequency,0.019531,3510.583
2026-09-04T15:06:51.507357,sensor/Current frequency,0.021457,3511.115
2026-09-04T15:06:51.566898,sensor/Current frequency,0.023255,3509.527
2026-09-04T15:06:51.615544,sensor/Current frequency,0.024165,3510.6
2026-09-04T15:06:51.673643,sensor/Current frequency,0.025302,3509.807
2026-09-04T15:06:51.721526,sensor/Current frequency,0.025929,3510.402
2026-09-04T15:06:51.778199,sensor/Current frequency,0.027109,3510.657
2026-09-04T15:06:51.831182,sensor/Current frequency,0.027664,3511.005
2026-09-04T15:06:51.881282,sensor/Current frequency,0.028871,3510.205
2026-09-04T15:06:51.935136,sensor/Current frequency,0.029764,3509.985
2026-09-04T15:06:51.986321,sensor/Current frequency,0.030044,3510.479
2026-09-04T15:06:52.039080,sensor/Current frequency,0.030556,3509.771
2026-09-04T15:06:52.091385,sensor/Current frequency,0.03079,3509.88
2026-09-04T15:06:52.148505,sensor/Current frequency,0.031265,3511.337
2026-09-04T15:06:52.196265,sensor/Current frequency,0.032066,3510.125
2026-09-04T15:06:52.252999,sensor/Current frequency,0.03231,3510.937
2026-09-04T15:06:52.314886,sensor/Current frequency,0.033269,3541.801
2026-09-04T15:06:52.359373,sensor/Current frequency,0.033989,219.4497
2026-09-04T15:06:52.415787,sensor/Current frequency,0.0,206.2503
2026-09-04T15:06:52.462695,sensor/Current frequency,0.0,207.8113
2026-09-04T15:06:52.526426,sensor/Current frequency,0.0,506.1171
2026-09-04T15:06:52.569476,sensor/Current frequency,0.0,216.6023
2026-09-04T15:06:52.629029,sensor/Current frequency,0.0,241.441
2026-09-04T15:06:52.683206,sensor/Current frequency,0.0,228.3678
2026-09-04T15:06:52.732418,sensor/Current frequency,0.0,206.2335
2026-09-04T15:06:52.787472,sensor/Current frequency,0.008378,3836.996
2026-09-04T15:06:52.836313,sensor/Current frequency,0.010677,214.3966
2026-09-04T15:06:52.898271,sensor/Current frequency,0.0,210.3852
2026-09-04T15:06:52.946760,sensor/Current frequency,0.0,226.5535
2026-09-04T15:06:52.998823,sensor/Current frequency,0.0,191.232
2026-09-04T15:06:53.050835,sensor/Current frequency,0.0,277.7794
2026-09-04T15:06:53.104367,sensor/Current frequency,0.0,247.3198
2026-09-04T15:06:53.153473,sensor/Current frequency,0.0,239.3727
2026-09-04T15:06:53.206897,sensor/Current frequency,0.0,229.9202
2026-09-04T15:06:53.266393,sensor/Current frequency,0.009568,3730.951
2026-09-04T15:06:53.313639,sensor/Current frequency,0.014514,3510.654
2026-09-04T15:06:53.368048,sensor/Current frequency,0.016065,3509.887
2026-09-04T15:06:53.422373,sensor/Current frequency,0.019238,3510.618
2026-09-04T15:06:53.473404,sensor/Current frequency,0.020759,3510.17
2026-09-04T15:06:53.543314,sensor/Current frequency,0.02286,3511.24
2026-09-04T15:06:53.581646,sensor/Current frequency,0.023869,3510.445
2026-09-04T15:06:53.640793,sensor/Current frequency,0.025402,3510.838
2026-09-04T15:06:53.689107,sensor/Current frequency,0.02654,3509.563
2026-09-04T15:06:53.747625,sensor/Current frequency,0.027135,3510.677
2026-09-04T15:06:53.794332,sensor/Current frequency,0.045668,3510.641
